region_code,region_name,geographic_level,birth_group_code,birth_group_name,reference_date,published_cell_subtotal,population_denominator,pct_published_subtotal,published_country_count,missing_country_count,member_count,status,missing_country_codes,source_url,classification_url
04,Södermanlands län,county,REG_NON_EUROPE,Fuera de Europa,2025-12-31,40018.000000,300440,13.319798,92,49,141,published_cell_subtotal,BS;BH;BB;BZ;BJ;BM;BT;BW;BF;DM;GQ;SZ;FJ;GA;GD;GW;GY;HT;HK;JM;CV;LS;MG;MW;MV;ML;MR;MU;MZ;NA;NE;KP;OM;PA;PG;PY;QA;LC;VC;WS;ST;SC;SR;TJ;TD;TG;TO;TT;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
04,Södermanlands län,county,REG_AFRICA,África,2025-12-31,10637.000000,300440,3.540474,32,21,53,published_cell_subtotal,BJ;BW;BF;GQ;SZ;GA;GW;CV;LS;MG;MW;ML;MR;MU;MZ;NA;NE;ST;SC;TD;TG,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
04,Södermanlands län,county,REG_ASIA,Asia,2025-12-31,26734.000000,300440,8.898283,39,9,48,published_cell_subtotal,BH;BT;HK;MV;KP;OM;QA;TJ;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
04,Södermanlands län,county,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,21751.000000,300440,7.239715,40,3,43,published_cell_subtotal,LU;MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
04,Södermanlands län,county,REG_EUROPE,Europa (incluye Suecia),2025-12-31,260153.000000,300440,86.590667,41,3,44,published_cell_subtotal,LU;MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
04,Södermanlands län,county,REG_AMERICAS,América,2025-12-31,2522.000000,300440,0.839435,19,15,34,published_cell_subtotal,BS;BB;BZ;BM;DM;GD;GY;HT;JM;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
04,Södermanlands län,county,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,515.000000,300440,0.171415,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
04,Södermanlands län,county,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,2007.000000,300440,0.668020,17,14,31,published_cell_subtotal,BS;BB;BZ;DM;GD;GY;HT;JM;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
04,Södermanlands län,county,REG_OCEANIA,Oceanía,2025-12-31,125.000000,300440,0.041606,2,4,6,published_cell_subtotal,FJ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
04,Södermanlands län,county,REG_UNASSIGNED,Sin asignación continental,2025-12-31,262.000000,300440,0.087205,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0428,Vingåker,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,596.000000,8666,6.877452,15,126,141,published_cell_subtotal,DZ;AO;AR;AM;AU;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BR;BF;BI;CF;CL;CO;CR;CY;CD;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;PH;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;JP;YE;KH;CM;CA;CV;KZ;KE;CN;KG;CG;CU;KW;LA;LS;LB;LR;LY;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PK;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SN;SC;SL;SG;LK;SR;ZA;KR;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;VN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0428,Vingåker,municipality,REG_AFRICA,África,2025-12-31,243.000000,8666,2.804062,4,49,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;BI;CF;CD;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;LY;MG;MW;ML;MA;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;ZA;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0428,Vingåker,municipality,REG_ASIA,Asia,2025-12-31,341.000000,8666,3.934918,10,38,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;PH;AE;GE;HK;ID;IL;JP;YE;KH;KZ;CN;KG;KW;LA;LB;MY;MV;MN;MM;NP;KP;OM;PK;QA;SG;LK;KR;TJ;TW;TM;UZ;VN,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0428,Vingåker,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,364.000000,8666,4.200323,13,30,43,published_cell_subtotal,AL;BY;BE;BG;EE;FR;GR;IE;IS;IT;XK;HR;LV;LU;MT;MD;MC;ME;MK;PT;RO;CH;RS;CS;SK;SI;ES;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0428,Vingåker,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,7888.000000,8666,91.022386,14,30,44,published_cell_subtotal,AL;BY;BE;BG;EE;FR;GR;IE;IS;IT;XK;HR;LV;LU;MT;MD;MC;ME;MK;PT;RO;CH;RS;CS;SK;SI;ES;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0428,Vingåker,municipality,REG_AMERICAS,América,2025-12-31,12.000000,8666,0.138472,1,33,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;BR;CL;CO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0428,Vingåker,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,12.000000,8666,0.138472,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0428,Vingåker,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,,8666,,0,31,31,missing,AR;BS;BB;BZ;BO;BR;CL;CO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0428,Vingåker,municipality,REG_OCEANIA,Oceanía,2025-12-31,,8666,,0,6,6,missing,AU;FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0428,Vingåker,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,193.000000,8666,2.227094,1,2,3,published_cell_subtotal,SU;ÖOF,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0461,Gnesta,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,559.000000,11343,4.928150,22,119,141,published_cell_subtotal,DZ;AO;AR;AM;AU;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BF;BI;CF;CR;CY;CD;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;JP;YE;KH;CM;CA;CV;KZ;KE;KG;CG;CU;KW;LA;LS;LR;LY;MG;MW;MY;MV;ML;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PK;PS;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SA;SN;SC;SL;SG;SR;ZA;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;VN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0461,Gnesta,municipality,REG_AFRICA,África,2025-12-31,97.000000,11343,0.855153,5,48,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;BI;CF;CD;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;LY;MG;MW;ML;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;ZA;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0461,Gnesta,municipality,REG_ASIA,Asia,2025-12-31,377.000000,11343,3.323636,13,35,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;AE;GE;HK;ID;IL;JP;YE;KH;KZ;KG;KW;LA;MY;MV;MN;MM;NP;KP;OM;PK;PS;QA;SA;SG;TJ;TW;TM;UZ;VN,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0461,Gnesta,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,820.000000,11343,7.229128,20,23,43,published_cell_subtotal,AL;BY;BE;BG;EE;GR;IS;HR;LU;MT;MD;MC;ME;MK;PT;RO;CS;SK;SI;ES;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0461,Gnesta,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,10607.000000,11343,93.511417,21,23,44,published_cell_subtotal,AL;BY;BE;BG;EE;GR;IS;HR;LU;MT;MD;MC;ME;MK;PT;RO;CS;SK;SI;ES;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0461,Gnesta,municipality,REG_AMERICAS,América,2025-12-31,85.000000,11343,0.749361,4,30,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0461,Gnesta,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,20.000000,11343,0.176320,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0461,Gnesta,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,65.000000,11343,0.573041,3,28,31,published_cell_subtotal,AR;BS;BB;BZ;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0461,Gnesta,municipality,REG_OCEANIA,Oceanía,2025-12-31,,11343,,0,6,6,missing,AU;FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0461,Gnesta,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,201.000000,11343,1.772018,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0480,Nyköping,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,6006.000000,58310,10.300120,52,89,141,published_cell_subtotal,DZ;AO;BS;BH;BB;BZ;BJ;BM;BT;BO;BW;BF;CF;CR;CY;DJ;DM;DO;EC;GQ;SV;CI;SZ;FJ;GA;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;IL;JM;KH;CM;CV;KZ;KG;CG;CU;LA;LS;LR;MG;MW;MY;MV;ML;MR;MU;MZ;MM;NA;NI;NE;KP;NZ;OM;PA;PG;PY;QA;RW;LC;VC;WS;ST;SN;SC;SL;SG;SR;SS;TJ;TW;TZ;TD;TG;TO;TT;TM;UY;UZ;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0480,Nyköping,municipality,REG_AFRICA,África,2025-12-31,2152.000000,58310,3.690619,15,38,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;CF;DJ;GQ;CI;SZ;GA;GH;GN;GW;CM;CV;CG;LS;LR;MG;MW;ML;MR;MU;MZ;NA;NE;RW;ST;SN;SC;SL;SS;TZ;TD;TG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0480,Nyköping,municipality,REG_ASIA,Asia,2025-12-31,3433.000000,58310,5.887498,27,21,48,published_cell_subtotal,BH;BT;CY;GE;HK;IL;KH;KZ;KG;LA;MY;MV;MM;KP;OM;QA;SG;TJ;TW;TM;UZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0480,Nyköping,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,3570.000000,58310,6.122449,34,9,43,published_cell_subtotal,BY;IS;LU;MT;MD;MC;ME;SK;SI,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0480,Nyköping,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,52090.000000,58310,89.332876,35,9,44,published_cell_subtotal,BY;IS;LU;MT;MD;MC;ME;SK;SI,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0480,Nyköping,municipality,REG_AMERICAS,América,2025-12-31,393.000000,58310,0.673984,9,25,34,published_cell_subtotal,BS;BB;BZ;BM;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;NI;PA;PY;LC;VC;SR;TT;UY,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0480,Nyköping,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,97.000000,58310,0.166352,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0480,Nyköping,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,296.000000,58310,0.507632,7,24,31,published_cell_subtotal,BS;BB;BZ;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;NI;PA;PY;LC;VC;SR;TT;UY,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0480,Nyköping,municipality,REG_OCEANIA,Oceanía,2025-12-31,28.000000,58310,0.048019,1,5,6,published_cell_subtotal,FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0480,Nyköping,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,240.000000,58310,0.411593,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0481,Oxelösund,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,1233.000000,11962,10.307641,22,119,141,published_cell_subtotal,AO;AR;AM;AU;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BF;BI;CF;CR;CY;CD;DJ;DM;DO;EC;EG;GQ;CI;SZ;ET;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;JP;YE;JO;KH;CM;CA;CV;KZ;KE;KG;CG;CU;KW;LA;LS;LR;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PS;PA;PG;PY;QA;RW;LC;VC;WS;ST;SN;SC;SL;SG;SO;LK;SR;ZA;KR;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;VN;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0481,Oxelösund,municipality,REG_AFRICA,África,2025-12-31,287.000000,11962,2.399264,4,49,53,published_cell_subtotal,AO;BJ;BW;BF;BI;CF;CD;DJ;EG;GQ;CI;SZ;ET;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;MG;MW;ML;MA;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;SO;ZA;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0481,Oxelösund,municipality,REG_ASIA,Asia,2025-12-31,773.000000,11962,6.462130,12,36,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;AE;GE;HK;ID;IL;JP;YE;JO;KH;KZ;KG;KW;LA;MY;MV;MN;MM;NP;KP;OM;PS;QA;SG;LK;KR;TJ;TW;TM;UZ;VN,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0481,Oxelösund,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,1007.000000,11962,8.418325,18,25,43,published_cell_subtotal,AL;BY;BE;BG;FR;GR;IE;IS;IT;XK;HR;LV;LU;MT;MD;MC;ME;NL;MK;PT;CH;CS;SK;SI;QT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0481,Oxelösund,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,10500.000000,11962,87.777964,19,25,44,published_cell_subtotal,AL;BY;BE;BG;FR;GR;IE;IS;IT;XK;HR;LV;LU;MT;MD;MC;ME;NL;MK;PT;CH;CS;SK;SI;QT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0481,Oxelösund,municipality,REG_AMERICAS,América,2025-12-31,173.000000,11962,1.446246,6,28,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;CR;DM;DO;EC;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0481,Oxelösund,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,11.000000,11962,0.091958,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0481,Oxelösund,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,162.000000,11962,1.354289,5,26,31,published_cell_subtotal,AR;BS;BB;BZ;BO;CR;DM;DO;EC;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0481,Oxelösund,municipality,REG_OCEANIA,Oceanía,2025-12-31,,11962,,0,6,6,missing,AU;FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0481,Oxelösund,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,240.000000,11962,2.006353,1,2,3,published_cell_subtotal,SU;ÖOF,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0482,Flen,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,1696.000000,15095,11.235508,20,121,141,published_cell_subtotal,DZ;AO;AR;AM;AU;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BF;BI;CF;CO;CR;CY;CD;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;IN;ID;IL;JM;JP;YE;KH;CM;CA;CV;KZ;KE;KG;CG;CU;LA;LS;LR;LY;MG;MW;MY;MV;ML;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PK;PS;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SA;SN;SC;SL;SG;LK;SR;ZA;KR;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0482,Flen,municipality,REG_AFRICA,África,2025-12-31,631.000000,15095,4.180192,5,48,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;BI;CF;CD;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;LY;MG;MW;ML;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;ZA;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0482,Flen,municipality,REG_ASIA,Asia,2025-12-31,1008.000000,15095,6.677708,12,36,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;AE;GE;HK;IN;ID;IL;JP;YE;KH;KZ;KG;LA;MY;MV;MN;MM;NP;KP;OM;PK;PS;QA;SA;SG;LK;KR;TJ;TW;TM;UZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0482,Flen,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,1250.000000,15095,8.280888,22,21,43,published_cell_subtotal,AL;BY;BE;GR;IE;IS;LU;MT;MD;MC;ME;MK;PT;CH;CS;SK;SI;ES;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0482,Flen,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,13116.000000,15095,86.889699,23,21,44,published_cell_subtotal,AL;BY;BE;GR;IE;IS;LU;MT;MD;MC;ME;MK;PT;CH;CS;SK;SI;ES;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0482,Flen,municipality,REG_AMERICAS,América,2025-12-31,57.000000,15095,0.377608,3,31,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;CO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0482,Flen,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,26.000000,15095,0.172242,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
0482,Flen,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,31.000000,15095,0.205366,2,29,31,published_cell_subtotal,AR;BS;BB;BZ;BO;CO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
