district_id,district_name,municipality_name,county_name,election_year,population_year,rest_world_unknown_pct,svmp_vote_pct,votes_s,votes_v,votes_mp,valid_votes,rest_world_unknown_residents_estimated,birth_population_estimated,coverage_quality,election_status
12800707,Oxievång V,Malmö,Skåne,2026,2025,24.16524902889853,59.39698492462311,365,197,29,995,542.946485,2246.80691,high_coverage,provisional
12800708,Käglinge-Lockarp,Malmö,Skåne,2026,2025,12.391490576916963,37.65765765765766,149,33,27,555,237.112607,1913.511579,high_coverage,provisional
12800801,Törnrosen,Malmö,Skåne,2026,2025,47.957572180877186,92.46913580246914,391,340,18,810,963.028868,2008.085114,high_coverage,provisional
12800802,Örtagården V,Malmö,Skåne,2026,2025,44.97701396596341,93.39378238341969,394,311,16,772,787.509934,1750.916445,high_coverage,provisional
12800803,Persborg,Malmö,Skåne,2026,2025,38.47330034336637,84.70149253731343,386,266,29,804,675.905075,1756.815945,high_coverage,provisional
12800804,V Kattarp,Malmö,Skåne,2026,2025,20.817421269993265,77.36063708759954,318,252,110,879,381.976584,1834.889053,high_coverage,provisional
12800805,Rosengård centrum,Malmö,Skåne,2026,2025,51.931158647729646,96.67458432304038,455,347,12,842,1852.972984,3568.133337,high_coverage,provisional
12800806,Apelgården S,Malmö,Skåne,2026,2025,29.294924602330255,83.78378378378379,378,199,12,703,535.606976,1828.326863,high_coverage,provisional
12800807,Apelgården N,Malmö,Skåne,2026,2025,24.5254487101468,84.40860215053763,477,293,15,930,513.577573,2094.059844,high_coverage,provisional
12800808,Kryddgården S,Malmö,Skåne,2026,2025,26.10983733050783,86.07809847198642,310,182,15,589,430.053621,1647.094218,high_coverage,provisional
12800809,Herrgården,Malmö,Skåne,2026,2025,56.44884101160089,95.66666666666667,298,274,2,600,1300.226639,2303.371718,high_coverage,provisional
12800810,Kryddgården N,Malmö,Skåne,2026,2025,52.099869496410506,92.0,301,355,34,750,1164.824029,2235.752297,high_coverage,provisional
12800811,Törnrosen-Örtagården,Malmö,Skåne,2026,2025,50.30018192626466,91.7936694021102,401,363,19,853,1078.288778,2143.707511,high_coverage,provisional
12800812,Örtagården Ö,Malmö,Skåne,2026,2025,45.76114554522652,94.3859649122807,447,347,13,855,206.844835,452.00974,high_coverage,provisional
12800901,Riseberga-Storhällagatan,Malmö,Skåne,2026,2025,8.745426972887902,40.62237174095879,299,90,94,1189,161.00347,1841.001823,high_coverage,provisional
12800902,Riseberga-Ringbergagatan,Malmö,Skåne,2026,2025,10.884404695551801,48.03370786516854,304,95,114,1068,174.317677,1601.53616,high_coverage,provisional
12800903,Videdal N,Malmö,Skåne,2026,2025,18.470988920599073,61.146496815286625,374,190,108,1099,299.046676,1619.007392,high_coverage,provisional
12800904,Videdal S,Malmö,Skåne,2026,2025,12.769916760890013,59.52914798206278,323,127,81,892,227.948535,1785.043233,high_coverage,provisional
12800905,Virentofta V,Malmö,Skåne,2026,2025,13.45944101116984,51.45719489981785,349,141,75,1098,248.997406,1849.983263,high_coverage,provisional
12800906,Virentofta Ö,Malmö,Skåne,2026,2025,11.613239097981596,50.09416195856874,372,99,61,1062,202.988696,1747.907662,high_coverage,provisional
12800907,Höja,Malmö,Skåne,2026,2025,13.320538675874879,60.1589103291714,379,127,24,881,207.004596,1554.025712,high_coverage,provisional
12800908,Stenkällan-Höja,Malmö,Skåne,2026,2025,13.758912053045842,55.656565656565654,391,131,29,990,230.790597,1677.38987,high_coverage,provisional
12800909,Stenkällan-Jägersro Villastad,Malmö,Skåne,2026,2025,24.72563760096674,60.95143706640238,356,218,41,1009,444.159671,1796.35275,high_coverage,provisional
12800910,Ö Skrävlinge-Kvarnby,Malmö,Skåne,2026,2025,11.223985261539177,47.89237668161435,345,116,73,1115,225.346086,2007.719012,high_coverage,provisional
12800911,S Sallerup,Malmö,Skåne,2026,2025,10.164480627362963,37.61552680221811,283,70,54,1082,178.783893,1758.908296,high_coverage,provisional
12800912,Almgården,Malmö,Skåne,2026,2025,20.774917039747294,56.90866510538642,294,177,15,854,412.865097,1987.324889,high_coverage,provisional
12800913,Ö Skrävlinge-Gyllins,Malmö,Skåne,2026,2025,10.747414511418295,47.68153980752406,379,115,51,1143,219.983327,2046.848819,high_coverage,provisional
12800914,Riseberga-Elsa Anderssons gata,Malmö,Skåne,2026,2025,10.884952281797021,54.32432432432432,288,84,30,740,156.705567,1439.653229,high_coverage,provisional
12801001,Kirsebergsstaden-Rostorp,Malmö,Skåne,2026,2025,14.133409366036338,65.52631578947368,296,231,220,1140,276.992831,1959.844393,high_coverage,provisional
12801002,Kirsebergsstaden-Solgatan,Malmö,Skåne,2026,2025,13.910166254887423,65.990990990991,217,209,160,888,211.884334,1523.233656,high_coverage,provisional
12801003,Kirsebergsstaden-Kirsebergstornet,Malmö,Skåne,2026,2025,19.05684839222284,68.52331606217616,218,215,96,772,304.072757,1595.608837,high_coverage,provisional
12801004,Johanneslust,Malmö,Skåne,2026,2025,7.944023897754829,67.11990111248456,224,150,169,809,106.696283,1343.101234,high_coverage,provisional
12801005,Kirsebergsstaden-Beijers park,Malmö,Skåne,2026,2025,13.871943531213793,63.36515513126491,224,165,142,838,201.041155,1449.264514,high_coverage,provisional
12801006,Segevång Ö,Malmö,Skåne,2026,2025,31.949633647663013,60.47430830039526,245,154,60,759,526.826781,1648.92902,high_coverage,provisional
12801007,Segevång V,Malmö,Skåne,2026,2025,26.721888089420737,56.554307116104866,255,165,33,801,443.511361,1659.730628,high_coverage,provisional
12801008,Segevång N,Malmö,Skåne,2026,2025,24.620099942273423,62.93103448275862,266,221,24,812,627.602868,2549.148336,high_coverage,provisional
12801009,Håkanstorp,Malmö,Skåne,2026,2025,11.82401125657823,55.09977827050998,297,110,90,902,176.991062,1496.878328,high_coverage,provisional
12801010,Bulltofta-Valdemarsro,Malmö,Skåne,2026,2025,13.247457206863482,49.68619246861925,289,113,73,956,227.290495,1715.729226,high_coverage,provisional
12801011,Segevång S,Malmö,Skåne,2026,2025,24.03082225874579,71.66666666666667,192,213,111,720,155.015263,645.068493,high_coverage,provisional
12810101,"Centrum, Krafts rote",Lund,Skåne,2026,2025,6.700775306715531,41.20654396728016,176,76,151,978,138.76195,2070.834249,high_coverage,provisional
12810102,"Centrum, Clemens rote",Lund,Skåne,2026,2025,7.679471612321433,47.36842105263158,226,63,179,988,116.007722,1510.621145,high_coverage,provisional
12810103,"Centrum, Vårfru rote",Lund,Skåne,2026,2025,7.840438782509889,42.92074799643811,216,91,175,1123,85.969714,1096.491107,high_coverage,provisional
12810104,Mårtenslund,Lund,Skåne,2026,2025,6.794883100618178,51.15995115995116,213,83,123,819,79.130093,1164.554148,high_coverage,provisional
12810105,Nöden,Lund,Skåne,2026,2025,7.523946117267527,46.774193548387096,247,94,152,1054,108.620863,1443.668805,high_coverage,provisional
12810106,Revingelyckan-Margretedal,Lund,Skåne,2026,2025,6.210280580488733,39.705882352941174,274,69,170,1292,83.442513,1343.619051,high_coverage,provisional
12810107,Stampelyckan-Planetstaden,Lund,Skåne,2026,2025,7.097709998471,49.33469805527124,233,87,162,977,97.440047,1372.837817,high_coverage,provisional
12810108,"Centrum,  Drottens rote-Svanelyckan",Lund,Skåne,2026,2025,9.223941480772615,46.56488549618321,274,93,182,1179,144.988265,1571.868873,high_coverage,provisional
12810109,Ulrikedal,Lund,Skåne,2026,2025,10.03147818216316,53.84615384615385,182,71,174,793,133.087225,1326.696052,high_coverage,provisional
12810110,Gylleholm,Lund,Skåne,2026,2025,8.089038396513152,46.22641509433962,134,108,150,848,111.514708,1378.590415,high_coverage,provisional
12810111,"Centrum, Färgaren",Lund,Skåne,2026,2025,8.45662492261953,51.6597510373444,227,112,159,964,77.677421,918.539272,high_coverage,provisional
12810201,Kobjer-Sliparelyckan,Lund,Skåne,2026,2025,10.730072457327903,55.630821337849284,324,128,205,1181,171.047498,1594.094529,high_coverage,provisional
12810202,Pilelyckan-Rådmansvången,Lund,Skåne,2026,2025,16.574301497880132,59.47643979057592,272,93,203,955,301.663669,1820.068671,high_coverage,provisional
12810203,Papegojelyckan Ö,Lund,Skåne,2026,2025,8.20031708866575,49.05335628227194,319,85,166,1162,132.970192,1621.525004,high_coverage,provisional
12810204,Väster,Lund,Skåne,2026,2025,9.743586948556205,49.848331648129424,273,91,129,989,134.149808,1376.801056,high_coverage,provisional
12810205,Spoletorp V,Lund,Skåne,2026,2025,4.987254435606391,39.66480446927374,301,59,137,1253,80.497022,1614.054848,high_coverage,provisional
12810206,Papegojelyckan V,Lund,Skåne,2026,2025,15.47122456862321,65.90693257359924,340,184,170,1053,205.367357,1327.415009,high_coverage,provisional
12810207,Värpinge - Klosters Fälad,Lund,Skåne,2026,2025,12.98296413881309,50.34364261168385,326,134,126,1164,222.027742,1710.146771,high_coverage,provisional
12810208,Värpinge gård,Lund,Skåne,2026,2025,17.82224025249361,63.16758747697974,391,171,124,1086,304.527606,1708.694315,high_coverage,provisional
12810209,Vildanden,Lund,Skåne,2026,2025,24.60412845092505,62.79650436953808,203,158,142,801,403.996987,1641.988611,high_coverage,provisional
12810210,Måsen,Lund,Skåne,2026,2025,15.53099374829132,47.549019607843135,210,56,122,816,194.964492,1255.325288,high_coverage,provisional
12810211,Klosterhusen,Lund,Skåne,2026,2025,5.673904570182024,49.25503943908852,259,81,222,1141,81.463869,1435.76382,high_coverage,provisional
12810301,Råbylund Öster,Lund,Skåne,2026,2025,16.88581959752742,47.62407602956706,235,95,121,947,209.167625,1238.717634,high_coverage,provisional
12810302,"Linero, Vikingaparken",Lund,Skåne,2026,2025,35.90141892820835,73.6842105263158,250,208,46,684,480.786677,1339.185724,high_coverage,provisional
12810303,"Linero, Tre högars park",Lund,Skåne,2026,2025,25.734871045169616,57.45654162854529,348,150,130,1093,591.545691,2298.61533,high_coverage,provisional
12810304,"Linero, Gårdarike",Lund,Skåne,2026,2025,20.57646203335795,52.05078125,333,98,102,1024,257.800372,1252.889693,high_coverage,provisional
12810305,Norränga,Lund,Skåne,2026,2025,17.730663101833358,57.68688293370945,269,89,51,709,241.029056,1359.391099,high_coverage,provisional
12810306,Råbylund Väster,Lund,Skåne,2026,2025,20.1434578660748,50.45685279187817,272,137,88,985,424.94735,2109.60478,high_coverage,provisional
12810401,Olshög-Professorsstaden,Lund,Skåne,2026,2025,7.972775295568041,40.03392705682782,217,72,183,1179,170.387095,2137.111466,high_coverage,provisional
12810402,Spoletorp Ö,Lund,Skåne,2026,2025,17.5111822973113,47.42857142857143,226,96,176,1050,272.996059,1558.981309,high_coverage,provisional
12810403,Tuna Öster,Lund,Skåne,2026,2025,20.161290289576257,45.81749049429658,110,52,79,526,275.875406,1368.342016,high_coverage,provisional
12810404,Galjevången,Lund,Skåne,2026,2025,9.974507613311651,45.12663085188028,258,113,217,1303,145.445577,1458.173001,high_coverage,provisional
12810405,Möllevången Ö,Lund,Skåne,2026,2025,12.369389991136357,50.61391541609822,138,75,158,733,140.069304,1132.386513,high_coverage,provisional
12810406,Möllevången V,Lund,Skåne,2026,2025,14.45179317654696,48.06408544726302,175,66,119,749,173.998932,1203.995448,high_coverage,provisional
12810407,Plantagelyckan,Lund,Skåne,2026,2025,8.170178485883573,44.27123928293063,309,74,185,1283,146.000424,1786.991854,high_coverage,provisional
12810408,Tuna Väster,Lund,Skåne,2026,2025,19.530069403278976,57.46367239101717,142,95,198,757,191.573866,980.917487,high_coverage,provisional
12810501,Nöbbelövs centrum,Lund,Skåne,2026,2025,19.42913641640595,55.59736594543744,353,143,95,1063,364.105435,1874.017595,high_coverage,provisional
12810502,Nöbbelöv-Oscarshem,Lund,Skåne,2026,2025,9.919803380545627,47.33382030679328,358,94,196,1369,208.813823,2105.019777,high_coverage,provisional
12810503,Gunnesboparken,Lund,Skåne,2026,2025,19.039779385996,60.63193851409052,398,149,163,1171,382.535323,2009.137371,high_coverage,provisional
12810504,"Gunnesbo, Fornängen",Lund,Skåne,2026,2025,11.65613342576502,53.22153574580759,378,107,118,1133,113.241123,971.515329,high_coverage,provisional
12811301,"Sandby, Västervång-Hardeberga",Lund,Skåne,2026,2025,9.222430462849585,37.51274209989806,224,35,109,981,218.27037,2366.733703,high_coverage,provisional
12811302,"Sandby, Kyrkovång",Lund,Skåne,2026,2025,7.2759232685296595,42.21153846153846,290,68,81,1040,137.868372,1894.857421,high_coverage,provisional
12811303,"Sandby, Fågelsång-Assarhusa",Lund,Skåne,2026,2025,6.38033649160406,46.0639127045986,388,62,141,1283,124.794987,1955.93112,high_coverage,provisional
12811304,"Sandby, Östervång-Revinge",Lund,Skåne,2026,2025,5.635525046342177,36.03461841070023,302,60,96,1271,108.902652,1932.431337,high_coverage,provisional
12811305,Sandby Centrum,Lund,Skåne,2026,2025,6.930292544363233,44.18331374853114,267,48,61,851,60.271228,869.677977,high_coverage,provisional
12811601,"Dalby, Centrum-Nyvång",Lund,Skåne,2026,2025,6.416696629451746,44.73409801876955,242,66,121,959,77.307654,1204.788982,high_coverage,provisional
12811602,"Dalby, Norrevång",Lund,Skåne,2026,2025,4.59435309803596,39.678030303030305,236,57,126,1056,81.579762,1775.652856,high_coverage,provisional
12811603,"Dalby, Stationen-Påskagänget",Lund,Skåne,2026,2025,8.892475090261028,39.239001189060644,193,56,81,841,139.113878,1564.399974,high_coverage,provisional
12811604,"Dalby, Pinnmöllan-Rökepipan",Lund,Skåne,2026,2025,4.4100757069255625,57.66944114149822,256,80,149,841,60.361499,1368.717977,high_coverage,provisional
12811605,Torna Hällestad,Lund,Skåne,2026,2025,2.5181392691895295,49.774436090225564,112,42,177,665,22.799102,905.3948,high_coverage,provisional
12811606,Dalby Kolonin,Lund,Skåne,2026,2025,7.243607675421192,47.78578784757981,250,78,136,971,124.952599,1725.005061,high_coverage,provisional
12812001,"Genarp, Slätterna",Lund,Skåne,2026,2025,8.904891660500134,37.33974358974359,294,77,95,1248,186.041668,2089.20754,high_coverage,provisional
12812002,"Genarp, Ekesvång",Lund,Skåne,2026,2025,3.1522802875466316,33.04347826086956,281,53,122,1380,60.957845,1933.769825,high_coverage,provisional
12812101,"Veberöd, Björkhaga-Trulsbo",Lund,Skåne,2026,2025,4.017472463656405,28.705440900562852,202,41,63,1066,84.460031,2102.317608,high_coverage,provisional
12812102,"Veberöd, Gamla byn",Lund,Skåne,2026,2025,4.862831470823148,34.24408014571949,274,40,62,1098,49.816366,1024.431266,high_coverage,provisional
12812103,"Veberöd, Idala",Lund,Skåne,2026,2025,4.334836494409169,29.79552093476144,178,45,83,1027,100.479865,2317.962053,high_coverage,provisional
12812104,Veberöd Raggeborg,Lund,Skåne,2026,2025,4.422553711527333,33.9539978094195,227,43,40,913,48.145934,1088.645546,high_coverage,provisional
12812401,Hospitalsgården-Järnåkra,Lund,Skåne,2026,2025,12.40596586995461,51.06870229007634,368,134,167,1310,234.569139,1890.776917,high_coverage,provisional
12812402,Nilstorp,Lund,Skåne,2026,2025,5.662432266634375,46.5625,292,89,215,1280,105.636807,1865.572991,high_coverage,provisional
12812403,Klostergården SV,Lund,Skåne,2026,2025,13.330054409914236,59.47176684881603,333,132,188,1098,237.311136,1780.271323,high_coverage,provisional
12812404,Klostergården N,Lund,Skåne,2026,2025,28.77466930358232,42.73182957393484,201,62,78,798,526.473039,1829.640624,high_coverage,provisional
12812405,Sankt Lars,Lund,Skåne,2026,2025,16.491457713678088,50.86136177194422,321,126,173,1219,343.356269,2082.024979,high_coverage,provisional
12812406,Klostergården SÖ,Lund,Skåne,2026,2025,23.091373484274925,69.58041958041959,203,131,64,572,237.453264,1028.320226,high_coverage,provisional
12812407,Klostergården Centrum,Lund,Skåne,2026,2025,22.6853436102315,68.70554765291607,218,172,93,703,191.405832,843.742265,high_coverage,provisional
12812501,"N Fäladen, Kämnärsrätten SÖ",Lund,Skåne,2026,2025,11.614892436531397,60.68027210884354,168,108,170,735,171.309906,1474.915992,high_coverage,provisional
12812502,Sankt Hans park,Lund,Skåne,2026,2025,26.891999638012962,63.81578947368421,221,89,78,608,328.263521,1220.673529,high_coverage,provisional
12812503,Fäladstorget,Lund,Skåne,2026,2025,26.06511179306449,59.83493810178817,244,92,99,727,352.179786,1351.153944,high_coverage,provisional
12812504,"N Fäladen, Borgareparken",Lund,Skåne,2026,2025,12.038949243060246,56.511350059737154,212,92,169,837,148.259237,1231.496487,high_coverage,provisional
12812505,Ladugårdsmarken,Lund,Skåne,2026,2025,23.002502917857736,58.64570737605804,263,139,83,827,360.318509,1566.43175,high_coverage,provisional
12812506,Annehem,Lund,Skåne,2026,2025,10.519938254977852,36.86131386861314,237,36,131,1096,190.012728,1806.21524,high_coverage,provisional
12812507,Delfi,Lund,Skåne,2026,2025,24.66823828897676,64.1025641025641,177,137,236,858,414.660251,1680.947971,high_coverage,provisional
12812508,"N Fäladen, Kämnärsrätten NV",Lund,Skåne,2026,2025,11.614856990018618,68.68571428571428,167,185,249,875,97.388217,838.479691,high_coverage,provisional
12812509,"N Fäladen, Rådhusrätten",Lund,Skåne,2026,2025,29.75796505867591,70.93389296956978,337,247,92,953,572.138085,1922.638473,high_coverage,provisional
12812510,Offerkällan,Lund,Skåne,2026,2025,26.182955840119217,69.47743467933492,278,216,91,842,390.73406,1492.32219,high_coverage,provisional
12812511,Brunnshög,Lund,Skåne,2026,2025,23.00724265299964,45.083487940630796,122,59,62,539,292.142607,1269.785395,high_coverage,provisional
12812512,"Brunnshög, Solbjer",Lund,Skåne,2026,2025,19.69658317196471,51.9453207150368,250,126,118,951,97.577057,495.400934,high_coverage,provisional
